HITId,AssignmentId,startphrase,ending1,ending2,labels,valid,qid
3PIOQ99R7YWGI381ES3I650T3P4NUS,3OLQQLKKNTZ6X1IOZW1NX0TX5TAJED,The woman drives as fast as a star ship,The woman drives fast,The woman drives slow,0,1,1543
3PIOQ99R7YWGI381ES3I650T3P4NUS,3OLQQLKKNTZ6X1IOZW1NX0TX5TAJED,The woman drives as fast as a turtle,The woman drives fast,The woman drives slow,1,1,1543
3PIOQ99R7YWGI381ES3I650T3P4NUS,345LHZDEDY2C1JDLMBO5LBYBVKV3UF,The weather feels like we are living on the sun,The weather feels extremely hot,The weather feels extremely cold,0,1,1544
3PIOQ99R7YWGI381ES3I650T3P4NUS,345LHZDEDY2C1JDLMBO5LBYBVKV3UF,The weather feels like we are living in Antarctica,The weather feels extremely hot,The weather feels extremely cold,1,1,1544
3PIOQ99R7YWGI381ES3I650T3P4NUS,345LHZDEDY2C1JDLMBO5LBYBVKV3UF,He completed the race at the speed of a rocket ship to the moon,He completed the race very quickly,He completed the race very slowly,0,1,1545
3PIOQ99R7YWGI381ES3I650T3P4NUS,345LHZDEDY2C1JDLMBO5LBYBVKV3UF,He completed the race like he was carrying a pyramid on his back,He completed the race very quickly,He completed the race very slowly,1,1,1545
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,You work like a turtle.,You work slow.,You work fast.,0,1,1547
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,You work like a hare.,You work slow.,You work fast.,1,1,1547
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,The lady is a peacock.,The lady is pretty.,The lady is ugly.,0,1,1548
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,The lady is a crow.,The lady is pretty.,The lady is ugly.,1,1,1548
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,The ocean was a raging bull.,The ocean was rough.,The ocean was calm.,0,1,1549
3PIOQ99R7YWGI381ES3I650T3P4NUS,31LM9EDVOM2AR7V1SV46NNN6JNQNJP,The ocean was a meek lamb.,The ocean was rough.,The ocean was calm.,1,1,1549
3PIOQ99R7YWGI381ES3I650T3P4NUS,3TVSS0C0E2AUS40KWQ9XLCN6BOXWTH,Mainstream music has a depth of a drinking glass,The music is shallow,The music choice is extensive,0,1,1556
3PIOQ99R7YWGI381ES3I650T3P4NUS,3TVSS0C0E2AUS40KWQ9XLCN6BOXWTH,Mainstream music has a depth of a library,The music is shallow,The music choice is extensive,1,1,1556
3PIOQ99R7YWGI381ES3I650T3P4NUS,3TVSS0C0E2AUS40KWQ9XLCN6BOXWTH,His eyes were ice,His eyes were cold,His eyes were warm and inviting,0,1,1557
3PIOQ99R7YWGI381ES3I650T3P4NUS,3TVSS0C0E2AUS40KWQ9XLCN6BOXWTH,His eyes were sunrays,His eyes were cold,His eyes were warm and inviting,1,1,1557
3PIOQ99R7YWGI381ES3I650T3P4NUS,39N5ACM9HFXLOGU5MYQL2IEYOHQP98,Her eyes were like a deep blue sea,Her eyes were inviting,Her eyes weren't inviting,0,1,1559
3PIOQ99R7YWGI381ES3I650T3P4NUS,39N5ACM9HFXLOGU5MYQL2IEYOHQP98,Her eyes were like a bag of coal,Her eyes were inviting,Her eyes weren't inviting,1,1,1559
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3U8YCDAGXQQOSY77MFMH9C3FPN9Q06,The height of the tower extended to the entrance of heaven.,The tower was extremely high.,The tower was short.,0,1,1560
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3U8YCDAGXQQOSY77MFMH9C3FPN9Q06,The height of the tower extended to the steeple top of a one story church.,The tower was extremely high.,The tower was short.,1,1,1560
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,379J5II41PQCSR6O2HD0DF6P9JHELE,They got as many people interested as in a middle-school chess tournament.,There's not many people interested in this.,There are a lot of people following this with interest.,0,1,1567
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,379J5II41PQCSR6O2HD0DF6P9JHELE,They got as many people interested as in the Super Bowl.,There's not many people interested in this.,There are a lot of people following this with interest.,1,1,1567
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3DY4FPOOA2Y4X0NN2RZ6ZV3AGE1VR0,The room was as as cool as mount doom,The room was extremely hot,The room temperature was pleasant,0,1,1570
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3DY4FPOOA2Y4X0NN2RZ6ZV3AGE1VR0,The room was as as cool as a spring breeze,The room was extremely hot,The room temperature was pleasant,1,1,1570
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3ITXP059PXT77KN60RLSMHXC7V9JSR,The boy has a frame that's as thin as a telephone pole,The boy's frame is wispy.,The boy isn't thin at all.,0,1,1571
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3ITXP059PXT77KN60RLSMHXC7V9JSR,The boy has a frame that's as thin as a log,The boy's frame is wispy.,The boy isn't thin at all.,1,1,1571
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3ITXP059PXT77KN60RLSMHXC7V9JSR,The artist's work is as recognizable as the McDonald's logo,The artist's work is instantly recognizable.,The artist's work isn't recognizable.,0,1,1572
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3ITXP059PXT77KN60RLSMHXC7V9JSR,The artist's work is as recognizable as a single grain of sand at the beach,The artist's work is instantly recognizable.,The artist's work isn't recognizable.,1,1,1572
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3X73LLYYQ2OE010B4V1LBA7R723NHG,The soap makes all the bubbles of a freshly opened soda,The soap makes many bubbles,The soap lacks bubbles,0,1,1580
3YCT0L9OMMJ03QGXPN8IR4I5ISJNSC,3X73LLYYQ2OE010B4V1LBA7R723NHG,The soap makes all the bubbles of an unboiled pot of water,The soap makes many bubbles,The soap lacks bubbles,1,1,1580
3SU800BH8621L0LTUKVZAZVY80RUQM,304SM51WA4E1P1PUCZ8BOTEZYGMSBG,John is a mighty moose.,John is very huge.,John is very tiny.,0,1,1586
3SU800BH8621L0LTUKVZAZVY80RUQM,304SM51WA4E1P1PUCZ8BOTEZYGMSBG,John is a an ant.,John is very huge.,John is very tiny.,1,1,1586
3SU800BH8621L0LTUKVZAZVY80RUQM,304SM51WA4E1P1PUCZ8BOTEZYGMSBG,Joyce is a sloth.,Joyce is very idle and lazy,Joyce is very hardworking and active.,0,1,1587
3SU800BH8621L0LTUKVZAZVY80RUQM,304SM51WA4E1P1PUCZ8BOTEZYGMSBG,Joyce is a a bee.,Joyce is very idle and lazy,Joyce is very hardworking and active.,1,1,1587
3SU800BH8621L0LTUKVZAZVY80RUQM,3R6BYFZZP8MZYZN9BB0U6RMCSSGXF9,Her legs are tree trunks,Her legs are fat,Her legs are skinny,0,1,1588
3SU800BH8621L0LTUKVZAZVY80RUQM,3R6BYFZZP8MZYZN9BB0U6RMCSSGXF9,Her legs are sticks,Her legs are fat,Her legs are skinny,1,1,1588
3SU800BH8621L0LTUKVZAZVY80RUQM,3W2LOLRXLCPQHPTB3NLZXMST0FKKRR,That meal was as good as taking a hot shower.,The meal is comforting.,The meal was unsatisfying.,0,1,1589
3SU800BH8621L0LTUKVZAZVY80RUQM,3W2LOLRXLCPQHPTB3NLZXMST0FKKRR,That meal was as good as sleeping without a cover.,The meal is comforting.,The meal was unsatisfying.,1,1,1589
3SU800BH8621L0LTUKVZAZVY80RUQM,3TK8OJTYM2VJLN78PZVHU03VFWYVPT,Her hair was as curly as a poodle's,Her hair is curly,Her hair is straight,0,1,1590
3SU800BH8621L0LTUKVZAZVY80RUQM,3TK8OJTYM2VJLN78PZVHU03VFWYVPT,Her hair was as curly as ruler,Her hair is curly,Her hair is straight,1,1,1590
3SU800BH8621L0LTUKVZAZVY80RUQM,34QN5IT0T01IMU7B0L5HNLIFW0Q80J,That mother had the character of a honey badger,The mother is a terrible person,The mother is a kindly person,0,1,1596
3SU800BH8621L0LTUKVZAZVY80RUQM,34QN5IT0T01IMU7B0L5HNLIFW0Q80J,That mother had the character of a Quokka,The mother is a terrible person,The mother is a kindly person,1,1,1596
3SU800BH8621L0LTUKVZAZVY80RUQM,32UTUBMZ7H6HHT6Y6UDGZGY6Y39BV0,The actor is a bushwacker.,The actor is sloppy.,The actor is careful.,0,1,1599
3SU800BH8621L0LTUKVZAZVY80RUQM,32UTUBMZ7H6HHT6Y6UDGZGY6Y39BV0,The actor is a ballerina.,The actor is sloppy.,The actor is careful.,1,1,1599
3SU800BH8621L0LTUKVZAZVY80RUQM,32UTUBMZ7H6HHT6Y6UDGZGY6Y39BV0,The nurse is a yeti.,The nurse is sloppy.,The nurse is careful.,0,1,1600
3SU800BH8621L0LTUKVZAZVY80RUQM,32UTUBMZ7H6HHT6Y6UDGZGY6Y39BV0,The nurse is a sculptor.,The nurse is sloppy.,The nurse is careful.,1,1,1600
3SU800BH8621L0LTUKVZAZVY80RUQM,3TE22NPXPCMY2H2A7J26ICSNBVR44F,The carpenter hit the nail with the force of A feather floating to the ground,The carpenter hit the nail softly,The carpenter hit the nail very hard,0,1,1606
3SU800BH8621L0LTUKVZAZVY80RUQM,3TE22NPXPCMY2H2A7J26ICSNBVR44F,The carpenter hit the nail with the force of An artillery shell hitting a brick wall,The carpenter hit the nail softly,The carpenter hit the nail very hard,1,1,1606
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,35USIKEBNSQY3CGU8CAHEJI1XF3N6C,The detective had to instincts of A drunken moose,The detective was dull-witted,The detective was intelligent,0,1,1607
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,35USIKEBNSQY3CGU8CAHEJI1XF3N6C,The detective had to instincts of Sherlock Holmes,The detective was dull-witted,The detective was intelligent,1,1,1607
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3ND9UOO81LC69RSFNH76ZLDPHVNLWJ,The politician was as conniving as a House of Cards character.,"The politician was manipulative, only concerned with power, and loose with the truth.","The politician was innocent, sweet, and gentle in his disposition.",0,1,1611
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3ND9UOO81LC69RSFNH76ZLDPHVNLWJ,The politician was as conniving as a Corgi.,"The politician was manipulative, only concerned with power, and loose with the truth.","The politician was innocent, sweet, and gentle in his disposition.",1,1,1611
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3VBEN272ML9XGIX5SL0PP45WF20SG2,The man's outfit makes him look as sharp as a university professor,The man's outfit makes him look well put-together.,The man's outfit makes him look tawdry.,0,1,1612
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3VBEN272ML9XGIX5SL0PP45WF20SG2,The man's outfit makes him look as sharp as a plumber,The man's outfit makes him look well put-together.,The man's outfit makes him look tawdry.,1,1,1612
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3VBEN272ML9XGIX5SL0PP45WF20SG2,Her attention to detail was like a first grader's,She paid no attention to detail.,She paid a lot of attention to detail.,0,1,1613
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3VBEN272ML9XGIX5SL0PP45WF20SG2,Her attention to detail was like an attorney's,She paid no attention to detail.,She paid a lot of attention to detail.,1,1,1613
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3B2X28YI3XPW23RX5M58NOI7H2H6BN,The artist has the personality of a rotten birch tree.,The artist is mean.,The artist is kind.,0,1,1615
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3B2X28YI3XPW23RX5M58NOI7H2H6BN,The artist has the personality of an elderly oak tree.,The artist is mean.,The artist is kind.,1,1,1615
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3LEP4MGT3HAVNC6CF9DMTUSZYW0DBY,He works like he's attached to the energy grid.,He works really hard.,He doesn't work really hard.,0,1,1617
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3LEP4MGT3HAVNC6CF9DMTUSZYW0DBY,He works like like he's run out of charge.,He works really hard.,He doesn't work really hard.,1,1,1617
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3LEP4MGT3HAVNC6CF9DMTUSZYW0DBY,He can jump like a cat smelling wet food.,He can jump really well.,He can't jump really well.,0,1,1619
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3LEP4MGT3HAVNC6CF9DMTUSZYW0DBY,He can jump like a cat with arthritis.,He can jump really well.,He can't jump really well.,1,1,1619
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3DL65MZB8EPJPNCIP4K1AWG2GW4EC8,She has the instincts of a viscous cobra,She has aggressive instincts,She has docile instincts,0,1,1621
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3DL65MZB8EPJPNCIP4K1AWG2GW4EC8,She has the instincts of a domesticated sheep,She has aggressive instincts,She has docile instincts,1,1,1621
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3DL65MZB8EPJPNCIP4K1AWG2GW4EC8,The team worked with the cohesion of an automated assembly line,The team worked cohesively,The team was disorganized,0,1,1622
3H4IKZHALBS3NDOSHRRWSA8ZVTBNN0,3DL65MZB8EPJPNCIP4K1AWG2GW4EC8,The team worked with the cohesion of a gaggle of wild geese,The team worked cohesively,The team was disorganized,1,1,1622
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,The wild love between the two was a supernova,The love was really wild,The love was not very wild,0,1,1623
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,The wild love between the two was a warm glass of milk,The love was really wild,The love was not very wild,1,1,1623
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,Their love was a psych ward,Their love was madness.,Their love was not mad.,0,1,1624
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,Their love was the discharge unit of a psych ward,Their love was madness.,Their love was not mad.,1,1,1624
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,Their love was a garden,Their love was natural and wild.,Their love was tame and man made.,0,1,1625
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3FFJ6VRIL2YBB0JO97H80ACTYCTI0U,Their love was a city block,Their love was natural and wild.,Their love was tame and man made.,1,1,1625
3EQVJH0T40V98U71BPIVWPHVYZKTHU,35LDD5557BEZK9GJYFPIBNYJUT3KMN,The man is as anxious as a kid at the dentist's office,The man is extremely anxious.,The man is very calm.,0,1,1632
3EQVJH0T40V98U71BPIVWPHVYZKTHU,35LDD5557BEZK9GJYFPIBNYJUT3KMN,The man is as anxious as a child who's asleep,The man is extremely anxious.,The man is very calm.,1,1,1632
3EQVJH0T40V98U71BPIVWPHVYZKTHU,35LDD5557BEZK9GJYFPIBNYJUT3KMN,The girl's skin is as pale as milk,The girl's skin is super pale.,The girl's skin is tan.,0,1,1633
3EQVJH0T40V98U71BPIVWPHVYZKTHU,35LDD5557BEZK9GJYFPIBNYJUT3KMN,The girl's skin is as pale as caramel sauce,The girl's skin is super pale.,The girl's skin is tan.,1,1,1633
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3VFJCI1K409LF3XSDW0KZU00T3XRGZ,After finishing his invention he felt like Thomas Edison,The invention was very well done,The invention did not come out very well,0,1,1634
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3VFJCI1K409LF3XSDW0KZU00T3XRGZ,After finishing his invention he felt like Dumb and Dumber,The invention was very well done,The invention did not come out very well,1,1,1634
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3VFJCI1K409LF3XSDW0KZU00T3XRGZ,Man that boy has the brains of a dog eaten shoe,The boy is not very smart,The boy is a genius,0,1,1635
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3VFJCI1K409LF3XSDW0KZU00T3XRGZ,Man that boy has the brains of a grandmaster chess player,The boy is not very smart,The boy is a genius,1,1,1635
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3L6L49WXW17GY06ALOLGN4Y1BMM45A,The wild has the beauty of a colorful parrot,The wild is attractive and eye catching,The wild is small and boring looking,0,1,1636
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3L6L49WXW17GY06ALOLGN4Y1BMM45A,The wild has the beauty of a mole,The wild is attractive and eye catching,The wild is small and boring looking,1,1,1636
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3URFVVM166SDMCKE7IJEPC3QBYPUZ1,These chips have the crunch of an uncooked bowl of ramen,The chips are super crunchy,They lack any crunch,0,1,1637
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3URFVVM166SDMCKE7IJEPC3QBYPUZ1,These chips have the crunch of an overcooked bowl of ramen,The chips are super crunchy,They lack any crunch,1,1,1637
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3HMIGG0U4MGFJP3W8TGQFDCZ8CUY8X,The story was as sad as a funeral,The story was sad,The story was fun and happy.,0,1,1638
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3HMIGG0U4MGFJP3W8TGQFDCZ8CUY8X,The story was as sad as a party,The story was sad,The story was fun and happy.,1,1,1638
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3HMIGG0U4MGFJP3W8TGQFDCZ8CUY8X,The fish was as big as an ox,The fish was large,The fish was small,0,1,1639
3EQVJH0T40V98U71BPIVWPHVYZKTHU,3HMIGG0U4MGFJP3W8TGQFDCZ8CUY8X,The fish was as big as a pebble,The fish was large,The fish was small,1,1,1639
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,The pizza tastes like a cardboard box,The pizza is stale.,The pizza is delicious.,0,1,1641
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,The pizza tastes like a Thanksgiving dinner,The pizza is stale.,The pizza is delicious.,1,1,1641
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,That person has the strength of a gorilla,The person is strong.,The person is weak.,0,1,1642
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,That person has the strength of a cotton ball,The person is strong.,The person is weak.,1,1,1642
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,She has the personality of a cookie,She is friendly.,She is mean.,0,1,1643
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,34FNN24DCNJWW7KUAV9N3T2853ZY5Y,She has the personality of a crocodile,She is friendly.,She is mean.,1,1,1643
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,His stomach was as loud as thunder,His stomach was loud,His stomach was quiet,0,1,1647
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3F0BG9B9MQXBJBYDYOOK1DG4XJV7Y8,His stomach was as loud as a moment of silence,His stomach was loud,His stomach was quiet,1,1,1647
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The dish is as tasty as a pair of gym shorts,The meal is disgusting.,The meal is delicious.,0,1,1651
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,36AHBNMV1SMR0KZNP1R615Q0JUTDY2,The dish is as tasty as a Michelin starred meal,The meal is disgusting.,The meal is delicious.,1,1,1651
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,She is a California Wildfire.,She is destructive.,She is helpful.,0,1,1653
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3R2PKQ87NXI8EEQVYC46Y7J62TTIMX,She is a Sunday rain.,She is destructive.,She is helpful.,1,1,1653
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,He has the hearing of a vampire bat,He has good hearing,His hearing is very poor,0,1,1656
30P8I9JKOIVC5TRVFIH18A2QQB9V5V,3ERMJ6L4DZ2BPU9ZFL097ITXO9J7MK,He has the hearing of a fossilized earthworm,He has good hearing,His hearing is very poor,1,1,1656
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,The book had the sophistication of a knock-knock joke,The book is simplistic,The book has depth,0,1,1658
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3G2UL9A02EO90RO7S5TSIMWBX1L76A,The book had the sophistication of a poem by Keats,The book is simplistic,The book has depth,1,1,1658
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The argument is as clear as pea soup,The argument is not clear,The argument is very clear,0,1,1659
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3EQHHY4HQT2WAGZUGPNHWTV41G45GL,The argument is as clear as a drop of water,The argument is not clear,The argument is very clear,1,1,1659
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,He divorced his wife because she became a mountain,He divorced his wife because she became stagnant and uninteresting.,He divorced his wife because she became very busy,0,1,1664
36QZ6V1589NDYG06MOK45ZAZQO8SU5,324G5B4FB4IEMG2SQGDB9LMKL6O078,He divorced his wife because she became a drilling machine,He divorced his wife because she became stagnant and uninteresting.,He divorced his wife because she became very busy,1,1,1664
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,The homework assignment caught my attention as much as a billboard sign,The homework assignment commanded my attention.,The homework assignment didn't catch my attention at all.,0,1,1666
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,The homework assignment caught my attention as much as a paperclip,The homework assignment commanded my attention.,The homework assignment didn't catch my attention at all.,1,1,1666
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,My teacher's lecture was as engaging as a breaking news clip,My teacher's lecture really interested me.,My teacher's lecture was very boring.,0,1,1667
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3ZDAD0O1T2N9H45A6V5JNV1DKAATXI,My teacher's lecture was as engaging as a toothpaste commercial,My teacher's lecture really interested me.,My teacher's lecture was very boring.,1,1,1667
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,He played poker like A drunken sailor,He is a poor poker player,He is a great poker player,0,1,1669
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3PS7W85Z80CJG8NC3FZ57SFVDDW9T4,He played poker like A computerized expert,He is a poor poker player,He is a great poker player,1,1,1669
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,They are as excited as roaches near a pie,they are hyped,they don't care,0,1,1672
36QZ6V1589NDYG06MOK45ZAZQO8SU5,3WMINLGALCDGZAV69ZIFEDQBVDTCAQ,They are as excited as dead lizards,they are hyped,they don't care,1,1,1672
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Love is as soft as a feather.,Love is gentle.,Love is harsh and hurtful.,0,1,1674
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3B837J3LDP6O586J8WU1O8J3G3BRSG,Love is as hard as a car crash.,Love is gentle.,Love is harsh and hurtful.,1,1,1674
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,This blanket is as insulating as a wet tissue.,The blanket does not keep me warm.,The blanket keeps me very warm.,0,1,1677
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3PMBY0YE28D2URL1HT4FIIFRPKCC9Q,This blanket is as insulating as an Alaskan snowsuit.,The blanket does not keep me warm.,The blanket keeps me very warm.,1,1,1677
34YWR3PJ28K5EBAPIRC7F03KPE6X0F,3FFJ6VRIL2YBB0JO97H80ACTZO90IH,The girl's personality was as bitter as winter melon,The girl's personality was very bitter.,The girl's personality wasn't bitter at all.,0,1,1681
